ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk,Log_Economic_Exposure,Digital_Exposure_Index_B,Log_Population,Adjusted_Threat_Index,Log_Attack_Count,Log_GDP_USD,Log_Internet_Users,GDP_Tier,Net_Group,Adjusted_Threat_Index_Norm,Attack_Density_Norm,Growth_Adjusted_Risk_Norm,Connectivity_Score_Norm,Digital_Exposure_Index_Norm,GDP_USD_Norm,Internet_Penetration_Norm
LBY,2012,,92538004280.0,14721.86924,15.19999981,152.5196381,892222.0,1.070676088,6285750.0,38311.0,0.6132272760086173,2010s,,2482.1467368272383,14721.871579366027,56.26343799933334,,,4.167963025009807,2.4821467368272383e-06,6.798357104047204,,,10.96632012905701,5.950472927671352,Upper-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.30478610620098545,0.0020448192090466106,0.0010708805883374029,0.1519999981
LBY,2013,,75350633011.0,11921.90828,16.5,161.9417267,987563.0,1.023675919,6320359.0,34609.0,0.5505945988943245,2010s,,2735.301457417144,11921.891305699566,59.821800873,,,4.076345157960655,2.735301457417144e-06,6.800741747157541,,,10.877086905118196,5.994564810303187,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.32406220455686374,0.0022533707937868225,0.0008719826069109971,0.165
LBY,2014,0.0,57372445772.0,9017.93368,17.76000023,133.5591125,1082963.0,0.98710525,6362037.0,41678.0,0.659424567496878,2010s,0.0,2341.423394463937,9017.93651498726,50.76873932666667,0.0,0.0,3.955107173608857,2.341423394463937e-06,6.803596190525683,0.0,,10.75870336413454,6.034613618979588,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.2750206337602568,0.0019288898043275575,0.000663933039843542,0.1776000023
LBY,2015,0.0,48717854040.0,7590.442981,0.0,151.8635406,0.0,0.95040518,6418315.0,56278.0,0.8845908943943582,2010s,0.0,0.0,7590.442980751179,50.93798192666666,0.0,0.0,3.8802671222040335,0.0,6.807421027718152,0.0,,10.687688149922185,,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.2759374421689065,0.0,0.0005637792234964646,0.0
LBY,2016,1.0,49910960875.0,7687.882134,0.0,117.9894791,0.0,2.601906776,6492164.0,73849.0,1.150597937309091,2010s,0.0130074834989659,0.0,7687.877397274622,40.197128625333335,0.1540318451597957,11375.097733205754,3.8858064487874837,0.0,6.812389482102349,0.0,0.0,10.698195930889833,,Lower-Middle Income,Emerging,0.0,0.002714965302786559,0.07393613406083949,0.21775289157268854,0.0,0.0005775862529364794,0.0
LBY,2017,0.0,67158415842.0,10205.32483,0.0,91.47929382,0.0,4.832294941,6580724.0,88560.0,1.364106020735151,2010s,0.0,0.0,10205.323280842655,32.103862920333334,0.0,0.0,4.008826766706405,0.0,6.818273676578664,0.0,,10.827100443285069,,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.17391065532850183,0.0,0.0007771795429159964,0.0
LBY,2018,0.0,76684175824.0,11482.13364,,,,,6678567.0,97843.0,1.48681208936889,2010s,0.0,,11482.130197091681,,0.0,0.0,4.060022467070696,,6.8246832872128165,,,10.884705754283512,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.000887414808234872,0.0
LBY,2019,0.0,69252306372.0,10218.04303,0.0,54.85837555,0.0,4.692028999,,,,,0.0,0.0,,19.850134849666667,,,,0.0,,,,10.84043424167805,,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.10753067220076513,0.0,0.0008014107411153414,0.0
LBY,2020,0.0,52320215472.0,7614.325449,0.0,42.52475357,0.0,4.831696987,,,,,0.0,0.0,,15.785483519000001,,,,0.0,,,,10.71866952388861,,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.0855119457206445,0.0,0.0006054669490933077,0.0
LCA,2005,,1135555556.0,6949.204173,21.56758308,64.65422821,35671.0,4.283520222,163417.0,1601.0,0.989395362634103,2000s,,5973.092398627515,6948.821456763984,30.16844383733333,,,3.8419111530467935,5.973092398627514e-06,5.213297233482554,,,9.055208386529348,4.552315284510609,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.16342624720929586,0.004920697835026481,1.3141026882529248e-05,0.2156758308
LCA,2006,,1268319185.0,7669.21347,24.5,63.85255814,40787.0,4.339071751,165381.0,1964.0,1.2018333465918478,2000s,,6787.990365731797,7669.074349532292,30.89720996366667,,,3.8847429481536566,6.787990365731797e-06,5.218485613625625,,,9.103228561779282,4.610521762895915,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.16737406479518432,0.005592019554981609,1.4677411789892724e-05,0.245
LCA,2007,,1336088815.0,7969.797993,27.89999962,87.68842316,46739.0,6.60824728,167639.0,2258.0,1.365332172377722,2000s,,16167.123048786818,7970.035701716188,40.73222335333333,,,3.9014602668194005,1.6167123048786817e-05,5.224375061516512,,,9.125835328335912,4.66967941624774,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.22065156688289136,0.013318650051864537,1.5461664506497865e-05,0.2789999962
LCA,2008,,1437731111.0,8456.694632,30.0,102.9609833,50575.0,9.132938385,170011.0,2372.0,1.41494520964692,2000s,,28210.089496137418,8456.694631523842,47.36464056166667,,,3.9272006486427555,2.821008949613742e-05,5.230477021876802,,,9.157677670519558,4.703935891442843,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.2565802034452763,0.02323977548739124,1.6637902989133577e-05,0.3
LCA,2009,,1401507889.0,8137.750991,31.0,110.1712341,52605.0,10.79194736,172221.0,2210.0,1.2999158877954955,2000s,,36857.826928796545,8137.845495032546,50.654393819999996,,,3.910509440089425,3.6857826928796546e-05,5.236086106630158,,,9.146595546719583,4.721027024937184,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.27440120979723975,0.030363874701483582,1.621871580664946e-05,0.31
LCA,2010,,1486758037.0,8540.07098,32.5,113.8593216,55559.0,11.7706871,174085.0,1864.0,1.0823302616986314,2010s,,43556.57955908582,8540.41437803372,52.710002900000006,,,3.9314789430224413,4.3556579559085816e-05,5.240761351830271,,,9.172240294852712,4.744754420319892,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.28553670221723754,0.03588237924911396,1.720525889623089e-05,0.325
LCA,2011,,1576988407.0,8983.743733,34.0,123.3479919,58533.0,12.15649605,175544.0,1459.0,0.8380963322514864,2010s,,50982.29879446458,8983.436671147974,56.501495983333335,,,3.9534425105861613,5.098229879446458e-05,5.24438599010201,,,9.197828500688171,4.767400783640179,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.3060756961829249,0.041999766713844755,1.8249434772545796e-05,0.34
LCA,2012,,1605146778.0,9086.387955,34.81999969,122.2784576,60287.0,13.91087246,176646.0,1102.0,0.6277628400856765,2010s,,59228.82045736888,9086.799463333447,57.003109916666666,,,3.958410943709092,5.9228820457368876e-05,5.247103807649178,,,9.205514751358269,4.780223673053241,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.3087930018256878,0.04879334005660373,1.857529281473852e-05,0.34819999690000003
LCA,2013,,1664816741.0,9378.985047,36.0,119.4633636,62637.0,13.91672707,177513.0,867.0,0.4908121327400563,2010s,,59851.404939073414,9378.562364446547,56.46003022333333,,,3.9721362706776655,5.9851404939073416e-05,5.24923016370957,,,9.221366434387235,4.796830949007645,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.30585107095594866,0.04930623185649428,1.9265813488711187e-05,0.36
LCA,2014,0.0,1755130815.0,9843.308534,39.70000076,105.6394958,69401.0,15.81583405,178296.0,783.0,0.4410944550539961,2010s,0.0,66329.83763731967,9843.9158197604,53.71844353666666,0.0,0.0,3.9931678911776705,6.632983763731966e-05,5.2511416000603015,0.0,,9.244309491237972,4.84136572825533,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.29099955173219455,0.054643234471747654,2.0310958015576358e-05,0.39700000760000004
LCA,2015,0.0,1808079889.0,10093.61802,41.70000076,104.8094635,73241.0,15.86927605,179126.0,830.0,0.4655180149863149,2010s,0.0,69357.53914661384,10093.89976329511,54.12624677,0.0,0.0,4.004058987690716,6.935753914661384e-05,5.253158627931679,0.0,,9.257217615622395,4.864754265333605,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.2932086730373184,0.05713748757677472,2.0923702324881672e-05,0.4170000076
LCA,2016,0.0,1865513430.0,10362.35158,43.79999924,98.12469482,77276.0,16.54557228,180024.0,898.0,0.5013230910085639,2010s,0.0,71110.5790662774,10362.581822423677,52.82342211333333,0.0,0.0,4.015467972739204,7.111057906627739e-05,5.255330407174174,0.0,,9.270798379913378,4.888044633815212,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.28615110833299345,0.05858166073896882,2.158834237904019e-05,0.4379999924
LCA,2017,0.0,1996771441.0,11034.62983,46.0,97.64581299,81500.0,17.5890007,180955.0,931.0,0.5171532684530952,2010s,0.0,79004.64455952623,11034.629830620872,53.74493789666667,0.0,0.0,4.042757768832955,7.900464455952623e-05,5.257570587678587,0.0,,9.300328356511542,4.911157608739977,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.2911430750060618,0.06508487689398969,2.3107303773737746e-05,0.46
LCA,2018,0.0,2065127263.0,11353.71523,48.29999924,101.6795959,85923.0,17.7388401,181889.0,934.0,0.516150424138598,2010s,0.0,87117.65052606582,11353.777650105283,55.906145079999995,0.0,0.0,4.0551403848446625,8.711765052606582e-05,5.259806435271547,0.0,,9.31494682011621,4.934109432004227,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.302850605607188,0.07176845856841371,2.3898340099290616e-05,0.48299999239999997
LCA,2019,0.0,2118791548.0,11591.08044,50.70000076,80.8523407,90547.0,8.635592461,,,,,0.0,35399.13922545634,,46.729311306999996,,,,3.539913922545634e-05,,,,9.326088231837526,4.956874065859034,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.2531385451220199,0.02916219206462111,2.451936106835777e-05,0.5070000076000001
LCA,2020,0.0,1616772748.0,8804.561089,53.29999924,110.5501938,95538.0,17.97121429,,,,,0.0,105892.23965365007,,60.60713577666667,,,,0.00010589223965365007,,,,9.2086489801875,4.980176145487682,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.32831646231045364,0.08723516725265294,1.8709832409475424e-05,0.5329999924
LCN,2014,0.0,6425930000000.0,10431.71262,,,,,616619613.0,6467686.0,1.06001238606266,2010s,0.0,,10421.222200079452,,0.0,0.0,4.017918655971499,,8.790017334341524,,,12.807935990313023,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.07436300093735895,0.0
LCN,2015,0.0,5369840000000.0,8629.009605,,,,,622986033.0,6366420.0,1.0324712133345653,2010s,0.0,,8619.519083183042,,0.0,0.0,3.9354830355061168,,8.79447831012783,,,12.729961345633948,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.062141575920289766,0.0
LCN,2016,0.0,5247930000000.0,8350.020625,,,,,629240066.0,6254033.0,1.0038801303270952,2010s,0.0,,8340.107827780947,,0.0,0.0,3.921171665590681,,8.798816367938416,,,12.719988033529097,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.06073079282052469,0.0
LCN,2017,0.0,5830760000000.0,9188.579683,,,,,635372515.0,6132449.0,0.974580185108556,2010s,0.0,,9176.915687012366,,0.0,0.0,3.96269674163858,,8.803028424148653,,,12.765725165787234,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.067475495585155,0.0
LCN,2018,0.0,5701840000000.0,8902.399152,,,,,641357515.0,5985000.0,0.941967091541566,2010s,0.0,,8890.267700379249,,0.0,0.0,3.948914838478323,,8.807100187877785,,,12.756015026356108,,Lower-Middle Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.06598359043199518,0.0
LDC,2014,0.0,981404000000.0,1067.951985,,,,,919226401.0,21428923.0,2.38683261259952,2010s,0.0,,1067.6412241123176,,0.0,0.0,3.0284253345598784,,8.963422489183232,,,11.991847823743111,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.011357133764595604,0.0
LDC,2015,0.0,949727000000.0,1009.424564,,,,,941131317.0,21904916.0,2.382972897228612,2010s,0.0,,1009.133351366311,,0.0,0.0,3.003948559632236,,8.973650225201487,,,11.977598784833724,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.010990556976380867,0.0
LDC,2016,0.0,988285000000.0,1025.998979,,,,,963511276.0,22379959.0,2.377984729202248,2010s,0.0,,1025.7119191202905,,0.0,0.0,3.0110254021947163,,8.983856801581947,,,11.994882203776662,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.011436762987050559,0.0
LDC,2017,0.0,1103870000000.0,1119.433811,,,,,986365080.0,22853804.0,2.371929065000377,2010s,0.0,,1119.1292376246734,,0.0,0.0,3.0488802419763634,,8.99403768865686,,,12.042917930633223,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.012774351081434505,0.0
LDC,2018,0.0,1087620000000.0,1077.493342,,,,,1009662578.0,23297498.0,2.361954865636565,2010s,0.0,,1077.2113611999196,,0.0,0.0,3.032300925207736,,9.00417625992488,,,12.036477185132616,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.012586300672352538,0.0
LIC,2014,0.0,480290000000.0,821.3361813,,,,,637350644.0,15434836.0,2.4818208190649496,2010s,0.0,,753.5726283819366,,0.0,0.0,2.8771251154236586,,8.804378428970809,,,11.681503544394468,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.0055580757524909446,0.0
LIC,2015,0.0,474998000000.0,791.7100264,,,,,653405207.0,16054563.0,2.5189529737103395,2010s,0.0,,726.9577819571922,,0.0,0.0,2.8615091899574945,,8.815182591055178,,,11.676691781012671,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.0054968349669609895,0.0
LIC,2016,0.0,470793000000.0,764.7048854,,,,,670117389.0,16712182.0,2.5577056657891,2010s,0.0,,702.5530268697445,,0.0,0.0,2.8466791092287984,,8.826150887669927,,,11.672829996898725,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.0054481733072570095,0.0
LIC,2017,0.0,527247000000.0,834.4908817,,,,,687449530.0,17332141.0,2.586433553957514,2010s,0.0,,766.9610305792194,,0.0,0.0,2.884773297932864,,8.837240819379272,,,11.722014117312137,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.006101477786907062,0.0
LIC,2018,0.0,453568000000.0,699.4114352,,,,,705417321.0,17967791.0,2.613688745994197,2010s,0.0,,642.9782576886853,,0.0,0.0,2.808196287503575,,8.84844611924183,,,11.656642406745403,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.005248839873630125,0.0
LIE,2005,,3659251526.0,105399.2605,63.37135696,79.22968292,21944.0,24.82355309,34713.0,261.0,0.7575757575757576,2000s,,124636.39198350352,105414.44202460174,55.808197656666664,,,5.022900114310369,0.0001246363919835035,4.540492148305367,,,9.563392262615736,4.341315794596473,High Income,Developing,0.0,0.0,0.0706898433691203,0.30232001211998344,0.10267680177518433,4.2346076701422236e-05,0.6337135696
LIE,2006,,4000239273.0,114374.2465,64.21416473,82.22762299,22420.0,28.59593964,34970.0,257.0,0.7403566387232449,2000s,,150991.6550377712,114390.59974263655,58.345909119999995,,,5.05839033697764,0.0001509916550377712,4.543695632309245,,,9.602085969286884,4.350635608258955,High Income,Developing,0.0,0.0,0.0706898433691203,0.3160671136671753,0.12438855126737157,4.629210041313228e-05,0.6421416472999999
LIE,2007,,4601299567.0,130655.637,65.08021545,90.9021225,22895.0,40.32143402,35217.0,247.0,0.7063197026022305,2000s,,238538.76975751665,130655.63696510208,65.43459065666666,,,5.11612815153007,0.00023853876975751665,4.546752357340005,,,9.662880508870074,4.359740647863716,High Income,Developing,0.0,0.0,0.0706898433691203,0.354467391369456,0.19651080706292115,5.3247770208186265e-05,0.6508021545
LIE,2008,,5081432924.0,143264.0594,70.0,95.85295105,24798.0,43.83862686,35471.0,254.0,0.721242581707698,2000s,,294144.3228157556,143255.9816187872,69.89719263666667,,,5.156112764878844,0.0002941443228157556,4.549873432293764,,,9.705986197172608,4.394416655665352,High Income,Advanced,0.0,0.0,0.0706898433691203,0.37864186647041104,0.24231926042151944,5.880403323573999e-05,0.7000000000000001
LIE,2009,,4504549214.0,126096.6104,75.0,97.96512604,26774.0,44.73647308,35727.0,256.0,0.721716331651208,2000s,,328696.066790045,126082.49262462564,72.56719970666667,,,5.1006547861418285,0.000328696066790045,4.552996549979495,,,9.653651336121323,4.427713259052271,High Income,Advanced,0.0,0.0,0.0706898433691203,0.39310562992553516,0.2707833591536505,5.21281429183109e-05,0.75
LIE,2010,,5082366478.0,141192.5347,80.0,98.62754822,28758.0,42.36817169,35994.0,267.0,0.7473339491141153,2010s,,334293.51170789707,141200.38000777908,73.66523997,,,5.149835865519322,0.0003342935117078971,4.556230112321098,,,9.70606597784042,4.458758679375432,High Income,Advanced,0.0,0.0,0.0706898433691203,0.3990538518652829,0.2753945945491189,5.881483663337692e-05,0.8
LIE,2011,,5739977477.0,158130.4575,85.0,101.8653717,30781.0,37.45901489,36293.0,299.0,0.8306940045563149,2010s,,324341.0003992832,158156.59981263604,74.77479552999999,,,5.19908731956761,0.0003243410003992832,4.559822868712976,,,9.758910188280586,4.488282724898554,High Income,Advanced,0.0,0.0,0.0706898433691203,0.40506445361255006,0.26719560856647684,6.642493001053081e-05,0.85
LIE,2012,,5456009385.0,149010.2249,89.40769958,98.53884888,32657.0,39.37184143,36615.0,322.0,0.8872234315157194,2010s,,346871.1121133766,149010.22490782465,75.77279663,,,5.173216070215546,0.00034687111211337664,4.56365903847287,,,9.736875108688416,4.513976286239967,High Income,Advanced,0.0,0.0,0.0706898433691203,0.41047075084694423,0.28575615719618136,6.313875672641847e-05,0.8940769958
LIE,2013,,6391735894.0,173030.2083,93.80000305,104.0423431,34552.0,40.65630722,36934.0,319.0,0.8712276389457871,2010s,,396771.8991148901,173058.31737694266,79.49955112333333,,,5.2381924768119195,0.0003967718991148901,4.567426344852574,,,9.805618821664494,4.538473191039442,High Income,Advanced,0.0,0.0,0.0706898433691203,0.43065904774418595,0.32686496284949523,7.396729536065175e-05,0.9380000305
LIE,2014,0.0,6657170923.0,178864.8519,95.20999908,109.2120438,35342.0,41.9364357,37223.0,289.0,0.7824768505983647,2010s,0.0,436058.35418146185,178845.6310077103,82.11949286,0.0,0.0,5.252478335301769,0.00043605835418146185,4.57081137231278,0.0,,9.82328970761455,4.548291122544448,High Income,Advanced,0.0,0.0,0.0706898433691203,0.44485160100411186,0.35922956756184904,7.703899787069074e-05,0.9520999908000001
LIE,2015,0.0,6268391521.0,167313.2663,96.6411972,109.2874298,36123.0,41.88951111,37470.0,247.0,0.6635682239475593,2010s,0.0,442423.1113209628,167290.93997864958,82.60604603666665,0.0,0.0,5.223472421393815,0.00044242311132096276,4.573683693093798,0.0,,9.797156114487613,4.557783811113845,High Income,Advanced,0.0,0.0,0.0706898433691203,0.4474873206374857,0.36447292302777284,7.253991321907583e-05,0.966411972
LIE,2016,1.0,6237264055.0,165642.3863,98.09390259,117.6323776,36913.0,42.3150444,37658.0,188.0,0.5017347211102214,2010s,6.092304322659991e-06,488274.1008826353,165629.19047745498,86.01377486333332,26.554782516331194,4992.299113070265,5.21913687922481,0.0004882741008826353,4.575857251102086,26.048622494556273,0.0,9.794994130326897,4.567179342689566,High Income,Advanced,1.0,0.4680545966328536,0.07211457434912136,0.4659474154521839,0.4022454619427553,7.217969582123059e-05,0.9809390259
LIE,2017,0.0,6474256119.0,171253.9643,99.5466156,122.7566147,37744.0,42.9973526,37800.0,142.0,0.3770779117319029,2010s,0.0,525427.8868009672,171276.6169047619,88.43352763333333,0.0,0.0,5.233698076086334,0.0005254278868009672,4.577491799837225,0.0,,9.81118987592356,4.5768479235415205,High Income,Advanced,0.0,0.0,0.0706898433691203,0.47905551995063433,0.43285315084664394,7.492224687257704e-05,0.995466156
LIE,2018,0.0,6692504346.0,176499.4026,0.0,124.6953278,0.0,44.08335495,37910.0,110.0,0.291005291005291,2010s,0.0,0.0,176536.64853600634,56.259560916666665,0.0,0.0,5.246834877456175,0.0,4.578753784426435,0.0,,9.825588661882609,,High Income,Emerging,0.0,0.0,0.0706898433691203,0.304765103557503,0.0,7.744788800296251e-05,0.0
LIE,2019,1.0,6427248943.0,169049.1569,0.0,125.5898361,0.0,45.16952133,,,,,0.000591543914408,0.0,,56.91978581,,,,0.0,,,0.0,9.808025121518835,,High Income,Emerging,0.0,0.0,0.0706898433691203,0.3083416246804819,0.0,7.4378264184787e-05,0.0
LKA,2005,,24405791045.0,1248.698185,1.792046785,17.20018959,352565.0,0.107444428,19544988.0,157835.0,0.8141215989784576,2000s,,3.311818103023604,1248.698185181797,6.366560267666667,,,3.0964574805281333,3.311818103023604e-09,7.291035408125371,,,10.387492888653505,5.547239196615238,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.03448845614267331,2.728311414250736e-06,0.00028243193784500015,0.01792046785
LKA,2006,,28279814925.0,1435.816813,2.537566185,27.48021698,504232.0,0.116242044,19695972.0,150984.0,0.7724947183390443,2000s,,8.105891268962216,1435.8171774919258,10.044675069666667,,,3.1570991447383623,8.105891268962216e-09,7.2943774181900976,,,10.451476562928459,5.702630403780781,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.054413265726386835,6.677720509950173e-06,0.0003272634317174499,0.02537566185
LKA,2007,,32350248411.0,1630.388906,3.880000114,40.23521423,779052.0,0.318833083,19842044.0,146072.0,0.7416338731594461,2000s,,49.7738729671197,1630.3889060522192,14.811349142333333,,,3.212291211524535,4.97738729671197e-08,7.297586408352282,,,10.509877619876816,5.891566446837325,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.08023493752245589,4.100425250519593e-05,0.00037436784292872597,0.03880000114
LKA,2008,,40713812310.0,2037.322103,0.0,55.4566803,0.0,0.510018408,19983984.0,141940.0,0.7153496887719833,2000s,,0.0,2037.3221030401146,18.655566236000002,,,3.309059696901071,0.0,7.300682073316165,,,10.609741770217235,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.10105954407038523,0.0,0.0004711537883188872,0.0
LKA,2009,,42066217872.0,2090.401826,0.0,81.02671051,0.0,0.842795372,20123508.0,139524.0,0.6981791018247413,2000s,,0.0,2090.4018261627148,27.289835294,,,3.3202297761165345,0.0,7.303703690710105,,,10.623933466826639,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.1478324633880894,0.0,0.00048680427565296884,0.0
LKA,2010,,56725749222.0,2799.648738,0.0,85.67533875,0.0,1.12683332,20261737.0,138229.0,0.6869030986048754,2010s,,0.0,2799.6488762044437,28.934057356666667,,,3.4471035668104437,0.0,7.306676673856384,,,10.753780240666828,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.15673942069517513,0.0,0.0006564492521032714,0.0
LKA,2011,,65292753005.0,3200.861132,0.0,89.80783081,0.0,1.759933591,20398670.0,136933.0,0.6758206367005948,2010s,,0.0,3200.8338291172904,30.52258813366667,,,3.505263128386352,0.0,7.3096018522057635,,,10.814864980592116,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.16534469131706625,0.0,0.0007555894715494196,0.0
LKA,2012,,68434409315.0,3350.521876,0.0,94.1568222,0.0,1.724087596,20425000.0,26330.0,0.1290770427679844,2010s,,0.0,3350.521875887393,31.960303265333334,,,3.5251124578326456,0.0,7.310162065204453,,,10.835274523037098,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.17313297465681013,0.0,0.0007919457641211391,0.0
LKA,2013,,74317806538.0,3610.289363,0.0,98.31633759,0.0,2.053700209,20585000.0,160000.0,0.7833537331701347,2010s,,0.0,3610.2893630313333,33.45667926633333,,,3.5575420118035783,0.0,7.313550871333505,,,10.871092883137083,,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.18123903128923266,0.0,0.0008600303951720226,0.0
LKA,2014,1.0,79356449841.0,3819.25353,10.5,106.4193573,2230142.0,2.730359077,20778000.0,193000.0,0.9375759047850376,2010s,0.0022767936471379,3050.9121108118934,3819.253529742997,39.88323879233334,0.0481278275098662,9288.670709404178,3.581978488672808,3.0509121108118933e-06,7.317603741933104,0.005053421888535951,0.0,10.899582230605912,6.348332516793916,Low Income,Emerging,0.00019399958249585104,0.0008483010876889017,0.07334069753930997,0.21605251094580114,0.0025133742484843738,0.0009183392526703158,0.105
LKA,2015,1.0,80604080689.0,3843.780672,12.10000038,114.3084488,2581740.0,2.993668318,20970000.0,192000.0,0.9240542881894312,2010s,0.0019859581532406,4140.639268029251,3843.7806718645684,43.134039166,0.047687172150691466,9155.93705293276,3.584758598633218,4.140639268029251e-06,7.321598430465344,0.0057701480114449215,0.0,10.906357029098562,6.411912503518758,Low Income,Emerging,0.00022151451627243574,0.0008405340963280877,0.0733028172464468,0.2336625046319017,0.003411103214559155,0.0009327772521379884,0.1210000038
LKA,2016,2.0,82401038710.0,3886.291502,15.10000038,122.7200851,3235250.0,4.244216442,21203000.0,233000.0,1.1111111111111112,2010s,0.0031964560426966,7864.844302393624,3886.2915016742913,47.35476730733333,0.09432627458378531,21978.021978021978,3.589535372903135,7.864844302393623e-06,7.326397313347113,0.014243267820591427,0.3010299956639812,10.915932686250247,6.509907845878111,Low Income,Emerging,0.000546795433177629,0.0016625949158137999,0.07696205744965333,0.2565267187871965,0.006479143423346538,0.0009535722485042759,0.1510000038
LKA,2017,0.0,87428128124.0,4077.043841,21.29999924,133.4676208,4580952.0,5.776704788,21444000.0,241000.0,1.1366316087346129,2010s,0.0,16422.364253758078,4077.043840887894,53.51477494266666,0.0,0.0,3.6103453814922166,1.642236425375808e-05,7.331305798553269,0.0,,10.941651180045486,6.6609557411879265,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.28989625339266856,0.013528920504904946,0.0010117474005531574,0.21299999239999998
LKA,2018,0.0,87963042341.0,4059.20823,26.0,142.6507263,5610985.0,7.274625301,21670000.0,226000.0,1.0539078530124977,2010s,0.0,26980.99515144816,4059.2082298569453,58.641783866999994,0.0,0.0,3.608441330390524,2.698099515144816e-05,7.335858911319818,0.0,,10.944300241710343,6.749039107693666,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.31766990431182807,0.022227234331599743,0.0010179376059273489,0.26
LKA,2019,0.0,83902574443.0,3848.212376,29.0,132.9625854,6278403.0,7.814377308,,,,,0.0,30131.574494720393,,56.592320902666664,,,,3.0131574494720394e-05,,,,10.923775286802902,6.797849188882174,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.3065677061718977,0.024822715519381314,0.00097094851981762,0.29
LKA,2020,2.0,80969683537.0,3694.040948,35.0,138.8414459,7600277.0,8.319755554,,,,,0.0015039236526501,40429.441172817045,,60.72040048466667,,,,4.0429441172817044e-05,,,0.3010299956639812,10.908322441877102,6.880829420883323,Low Income,Developing,0.0,0.0,0.0706898433691203,0.3289300314514244,0.03330620897411927,0.000937008129992015,0.35000000000000003
LMC,2014,0.0,6682830000000.0,2191.985872,,,,,2856124025.0,41902960.0,1.488971869379423,2010s,0.0,,2339.8248610719907,,0.0,0.0,3.369183351121,,9.455777062419127,,,12.824960413540127,,Low Income,Unknown,0.0,0.0,0.0706898433691203,0.0,0.0,0.07733593325078401,0.0
